headlines,terms,dates
#romneyplan #2 damn the torpedoes (and environment and healthcare) - you like the 80's? thats where romney wants to take us.,romney,Sat Oct 20 00:02:03 +0000 2012
"to romney, the green energy industry is a ""loser."" he would eliminate hundreds of thousands of jobs in that sector ",romney,Sun Oct 21 23:47:45 +0000 2012
wealthy romney backers running propaganda campaign against windmills. rgy-plans?cat=environment&amp;type=article #onpoli,romney,Sun Oct 21 23:09:22 +0000 2012
"rt @johntmarohn: so, governor romney, with a smaller federal gov't, who will oversee environment and corporate fraud?",romney,Sun Oct 21 21:56:43 +0000 2012
@davidshuster @bobschieffer @cbsness needs to ask romney why didn't he object to these chinese workers environment being chained up,romney,Sun Oct 21 21:44:23 +0000 2012
obama vs. romney: a stark contrast on the #environment @yalee360,romney,Sun Oct 21 21:31:28 +0000 2012
i can't afford gas for my car or electricity for heat in mass. fuck you and the environment you phsycopath rich bitch. romney in a landslide,romney,Sun Oct 21 21:28:36 +0000 2012
via @newsbynature: where candidates stand on #energy issues leaves little room for romney #sustainability #environment,romney,Sun Oct 21 20:57:04 +0000 2012
"fl moving2romney@cnn poll/hey wasserman/do tell:obama wh women stated wh is a ""hostile work environment"" via @ygud",romney,Sun Oct 21 20:28:27 +0000 2012
the political environment: mitt romney secret tax plan reminds ...: richard nixon's secret plan to end the vietn... ,romney,Sun Oct 21 19:52:51 +0000 2012
#allredoctobersurprise mitt romney once drank a diet coke then threw the can away without recycling it proving he hates the environment.,romney,Sun Oct 21 19:43:09 +0000 2012
"so, governor romney, with a smaller federal gov't, who will oversee environment and corporate fraud?",romney,Sun Oct 21 18:36:12 +0000 2012
"robert redford has good points on the environment. but only a fiscally prudent man will be able to win at the fiscal cliff, hence romney.",romney,Sun Oct 21 15:51:43 +0000 2012
"mitt romney thinks the environment should die, as long as he is riding in air force one.",romney,Sun Oct 21 15:49:48 +0000 2012
romney’s bluster ,romney,Sun Oct 21 13:03:01 +0000 2012
"#romney #ryan the energy rush: in a natural gas glut, big winners and losers #debate #romneywins",romney,Sun Oct 21 10:50:00 +0000 2012
"rt @aine: jill stein: the president is ""etch-a-sketching"" as much as romney, even on #women's issues &amp; the #environment ...",romney,Sun Oct 21 07:29:30 +0000 2012
"rt @aine: jill stein: the president is ""etch-a-sketching"" as much as romney, even on #women's issues &amp; the #environment ...",romney,Sun Oct 21 06:06:05 +0000 2012
i have never seen any signs that mitt romney has any concern for our natural #environment! he will not get my vote!,romney,Sun Oct 21 06:03:37 +0000 2012
republican party gives romney financial advantage over obama (reuters): share with friends: | | science - envi... ,romney,Sun Oct 21 04:38:01 +0000 2012
environment: republican party gives romney financial advantage over obama (reuters): share with friends: | | s... ,romney,Sun Oct 21 04:38:01 +0000 2012
"rt @seecraig: jill stein says the president is ""etch-a-sketching"" as much as romney, even on women's issues and the environment... ...",romney,Sun Oct 21 04:17:43 +0000 2012
"jill stein says the president is ""etch-a-sketching"" as much as romney, even on women's issues and the environment... ",romney,Sun Oct 21 04:17:11 +0000 2012
"rt @aine: jill stein: the president is ""etch-a-sketching"" as much as romney, even on #women's issues &amp; the #environment ...",romney,Sun Oct 21 04:10:59 +0000 2012
"jill stein: the president is ""etch-a-sketching"" as much as romney, even on #women's issues &amp; the #environment @gpus #p2",romney,Sun Oct 21 03:20:36 +0000 2012
"@davidlimbaugh mitt romney created a ""hostile work environment"" for women in binders by passing them on to herman cain at the nra.",romney,Sun Oct 21 01:42:00 +0000 2012
"just met a black person in support of mitt romney. i'm like baffled, like i'm watching an endangered species in his natural environment.",romney,Sun Oct 21 00:48:59 +0000 2012
"rt @lorenasgonzalez: sd gop candidates refuse to support romney, walk back positions on bonds, guns, environment, even sent out mail w/ ...",romney,Sun Oct 21 00:33:12 +0000 2012
