headlines,terms,dates
rt @sanacardi: “we are a nation of immigrants.” president obama lays out his stance on immigration,obama,Thu Oct 18 20:03:09 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:02:42 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:02:03 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:01:58 +0000 2012
the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: ,obama,Thu Oct 18 20:01:41 +0000 2012
"reason #19, responsible immigration reform (from 52 reasons to vote for obama): via @huffpostpol",obama,Thu Oct 18 20:01:27 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 20:00:34 +0000 2012
"mother jones fact checks obama on deportation. gang-banger, thankfully, is not a legal term of art ",obama,Thu Oct 18 19:56:46 +0000 2012
"rt @karlrove: obama just said he'd deliver dems to pass immigration reform. well, why didn't he do when dems had all votes in congress i ...",obama,Thu Oct 18 19:54:03 +0000 2012
obama on immigration: only deport 'gang bangers' #tcot #teaparty #icon #tlot #p2 #dems,obama,Thu Oct 18 19:50:51 +0000 2012
obama on immigration: only deport ‘gang bangers’ | conservative byte via @sharethis,obama,Thu Oct 18 19:48:58 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 19:48:12 +0000 2012
rt @rmasters78: president obama just lied about what the arizona immigration law says. he lies so glibly. shameful. #debate,obama,Thu Oct 18 19:41:23 +0000 2012
rt @sanacardi: “we are a nation of immigrants.” president obama lays out his stance on immigration,obama,Thu Oct 18 19:41:18 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 19:41:16 +0000 2012
“we are a nation of immigrants.” president obama lays out his stance on immigration,obama,Thu Oct 18 19:39:49 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 19:36:35 +0000 2012
"at this point, #mitt2012 &amp; obama are very close on #immigration. msm &amp; other hacks pretend otherwise for political reasons. #tlot #tcot #ows",obama,Thu Oct 18 19:35:39 +0000 2012
obama's immigration fib - via ,obama,Thu Oct 18 19:30:41 +0000 2012
"obama failed on immigration reform, but he wasn't getting any republican help, either: ",obama,Thu Oct 18 19:23:24 +0000 2012
@louisianimal301 you clearly are drinking the koolaid if you don't think immigration is a problem. even obama knows it is.,obama,Thu Oct 18 19:22:41 +0000 2012
"3,400 border patrol agents on the chopping block | center for immigration studies obama &amp; the cartels should be happy",obama,Thu Oct 18 19:22:07 +0000 2012
rt @matthewstoller: romney attacks obama from the left on immigration. ,obama,Thu Oct 18 19:21:24 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 19:08:40 +0000 2012
did you know that president obama recently extended the following immigration programs that were about to expire?... ,obama,Thu Oct 18 19:05:36 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 18:52:15 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 18:48:30 +0000 2012
