headlines,terms,dates
"mitt romney: dad was born in mexico, now here's my hard-line immigration plan http://t.co/i9y6cgpm",romney,Thu Oct 18 22:24:37 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/8sxjopvz #romney",romney,Thu Oct 18 22:24:11 +0000 2012
http://t.co/j4rua062 romney just be lying his way through his campaign that should be his logo #pols1101,romney,Thu Oct 18 22:23:54 +0000 2012
mitt romney would probably ban dora the explorer cause he thinks its promoting immigration.,romney,Thu Oct 18 22:23:36 +0000 2012
has romney moved to the center on immigration? http://t.co/5bskzf0w #politicalviews #billclinton #mittromney,romney,Thu Oct 18 22:21:05 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:20:45 +0000 2012
"rt @joebiden: vp on romney’s immigration stance: “he’s not only out of touch with the hispanic community, he’s out of touch with the ame ...",romney,Thu Oct 18 22:20:45 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/a3ylklcv",romney,Thu Oct 18 22:20:17 +0000 2012
rt @peoplefor: rt @huffpostpol immigrant group to romney: take down new spanish-language ad http://t.co/ii2ipvdc,romney,Thu Oct 18 22:20:13 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/nybdrxdu via @huffpostpol,romney,Thu Oct 18 22:16:26 +0000 2012
"mitt romney: dad was born in mexico, now here's my hard-line immigration plan: republican presidential nominee m... http://t.co/rxdgvlhr",romney,Thu Oct 18 22:16:12 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:12:27 +0000 2012
“@pollbuster: immigrant groups call for romney to take down ad http://t.co/qwickmv7” @barackobama @stefcutter @davidcorndc @nbcpolitics,romney,Thu Oct 18 22:11:08 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/edicorsa",romney,Thu Oct 18 22:09:02 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/osm9xo8h",romney,Thu Oct 18 22:09:02 +0000 2012
