headlines,terms,dates
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:53:13 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:52:27 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:51:26 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:47:03 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:45:51 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:45:09 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:39:15 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:34:52 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:33:29 +0000 2020
"@ihateyoubro999 @skaijackson nah biden’s not a saint but his platform is good for black americans, at least he act… ",biden,Fri May 29 23:32:00 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:29:23 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:27:14 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:27:13 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:21:24 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:21:21 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:19:34 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:17:34 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:14:39 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:13:06 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:09:56 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:07:59 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:07:58 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:07:04 +0000 2020
